Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Jamaica,JAM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.113,4.36,5.257,6.84,5.62,..,6.461,5.883,3.558,3.336,4.183,2.821,2.142,1.682
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.63,8.034,8.695,9.698,9.046,8.824,8.634,7.399,5.47,4.987,6.501,5.188,4.083,4.417
Jamaica,JAM,Control of Corruption: Estimate,CC.EST,-0.265738725662231,-0.187364369630814,-0.285973221063614,-0.304508417844772,-0.325879484415054,-0.284242004156113,-0.208746403455734,-0.224284201860428,-0.23074534535408,-0.113761454820633,-0.0458292663097382,-0.0530839860439301,-0.02332185767591,-0.112082988023758
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.2,91.1,93.1,93.9,93.3,94.9,96.6,97.4,98.2,98.9,99.7,100,100,..
Jamaica,JAM,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,4.3422880963409,..,..,..,..,..,..,7.00190927992947,..,..,..,..,..,..
Jamaica,JAM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Population ages 65 and above, total",SP.POP.65UP.TO,158937,162872,166830,170415,172922,175516,179300,183263,187489,192570,198631,204614,210608,219031
Jamaica,JAM,Population growth (annual %),SP.POP.GROW,0.421348654823536,0.447915144043708,0.495752366688783,0.481191238304142,0.410748099114478,0.354975145947794,0.294793625837463,0.202492605820257,0.123091479545611,0.0688992221522009,0.236519557799568,0.257040921915097,-0.0112465411699634,-0.0648514304106601
Jamaica,JAM,Population density (people per sq. km of land area),EN.POP.DNST,252.43730378578,253.57054478301,254.830747922438,256.059926131117,257.113850415512,258.028162511542,258.789935364728,259.314496768236,259.633887349954,259.812834718375,260.428070175439,261.098337950139,..,..
Jamaica,JAM,"Population, total",SP.POP.TOTL,2733896,2746169,2759817,2773129,2784543,2794445,2802695,2808376,2811835,2813773,2820436,2827695,2827377,2825544
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.743,53.93,54.132,54.35,54.584,54.833,55.098,55.378,55.674,55.985,56.311,56.652,57.008,57.378
Jamaica,JAM,Rural population (% of total population),SP.RUR.TOTL.ZS,46.257,46.07,45.868,45.65,45.416,45.167,44.902,44.622,44.326,44.015,43.689,43.348,42.992,42.622
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5759071769013.11,6233147172341.35,6272362996105.03,5212328181166.18,4896994405353.29,4444930651964.18,5003677627544.24,4930837369151.42,5040880939324.86,5117993853016.51,5055587093501.59,5034620784584.98,4256410760723.75,4212945159781.4
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.06,10.49,10.67,10.67,10.73,10.75,10.66,10.66,10.74,10.97,11,10.82,..,..
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,44968.1562349739,48760.0789494211,49145.2804308193,40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40040.7655055923,40058.5373276179,34017.2718075024,33834.3921056453
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.07922304843274,0.209251802819637,1.53678665884595,2.15237106564643,0.429381122520397,1.66846511711745,0.805362824616168,1.75861180161441,0.771168471432347,-0.262170828589063,-3.86470966963243,3.0321308280439,1.40382237505176,2.42101118299132
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.09791791930137,0.0238095237748297,1.37475099920874,2.0051001767726,0.296205514142628,1.56062669674904,0.753826745903538,1.67533175166503,0.643391023460339,-0.402169200910933,-4.14711889947692,2.55932023865617,0.954736937781391,1.92305553064716
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.728243207517779,-0.27245561610124,-0.0440645104432602,0.335037912184741,2.75922671353253,0.795279630579839,-0.127258844489754,0.484199796126385,0.989094598021848,0.46877615938395,-0.024995834027731,-0.233352779398264,2.49770278172255,3.26813365933163
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8426829268293,82.5912195121951,83.0960975609756,83.3319512195122,83.5878048780488,83.7939024390244,83.9848780487805,84.099756097561,84.2109756097561,84.3563414634146,84.56,84.4456097560976,83.9963414634146,..
Japan,JPN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.55,79.44,79.94,80.21,80.5,80.75,80.98,81.09,81.25,81.41,81.56,81.47,81.05,..
Japan,JPN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,86.3,85.9,86.41,86.61,86.83,86.99,87.14,87.26,87.32,87.45,87.71,87.57,87.09,..
Japan,JPN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.99,..,3.49,3.4,..,2.72,2.59,2.32,2.3,2.03,2.47,..,..,..
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.103,4.55,4.358,4.038,3.589,3.385,3.132,2.822,2.467,2.351,2.809,2.828,2.6,2.575
Japan,JPN,Control of Corruption: Estimate,CC.EST,1.55362319946289,1.55437541007996,1.61894869804382,1.6482492685318,1.69021356105804,1.52976644039154,1.4822438955307,1.48122704029083,1.38858759403229,1.4309983253479,1.4637143611908,1.53576052188873,1.53992962837219,1.3956606388092
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Japan,JPN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.1378595512346,98.1851562327856,98.2324606807493,98.2797728951257,98.3270928759148,98.3744206231166,98.4217561367312,98.4690994167584,98.5164504631983,98.563809276051,98.6111758553163,98.6585502009944,98.6585502009944,..
Japan,JPN,"Population ages 65 and above, total",SP.POP.65UP.TO,30225206,30651515,31457297,32602328,33762485,34745347,35512557,36141302,36650477,37077906,37352017,37436889,37443104,37439206
Japan,JPN,Population growth (annual %),SP.POP.GROW,0.0179605415195644,-0.185226486410846,-0.159710675844347,-0.144271883387076,-0.132694222147042,-0.106124993746747,-0.0511374152133631,-0.081874296046114,-0.126880068088791,-0.140464977878172,-0.294194617750067,-0.459952415807642,-0.443851919148528,-0.487370782049143
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,351.358024691358,350.707818930041,350.148148148148,349.643347050754,349.179698216735,348.809327846365,348.631001371742,348.345679012346,347.903978052126,347.415637860082,346.395061728395,344.80546776406,..,..
Japan,JPN,"Population, total",SP.POP.TOTL,128070000,127833000,127629000,127445000,127276000,127141000,127076000,126972000,126811000,126633000,126261000,125681593,125124989,124516650
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.812,91.069,91.148,91.226,91.304,91.381,91.457,91.535,91.616,91.698,91.782,91.867,91.955,92.043
Japan,JPN,Rural population (% of total population),SP.RUR.TOTL.ZS,9.188,8.931,8.852,8.774,8.696,8.619,8.54300000000001,8.465,8.384,8.30200000000001,8.218,8.133,8.045,7.95699999999999
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,27133804225.3521,29524149154.9296,31634561690.1408,34454440140.8451,36847643521.1268,38587017887.3239,39892551126.7606,41608435915.493,43370860704.2254,44502816901.4085,43700383098.5916,46296100140.8451,48653381830.9859,50813642348.6746
Jordan,JOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.17025661,8.14807701,7.81799555,7.16592407,7.20892906,7.4609561,6.97644138,7.10953665,6.98295021,6.99518251,7.03820276,7.28875065,..,..
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,3914.70123105389,4152.49398098582,4386.4618185538,4477.61832070861,4255.89430213385,4064.25301043642,4003.40474641177,4073.11640314668,4146.40731063215,4159.6537537759,3998.67313829235,4152.75795426388,4311.0000506816,4482.08602630337
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0893369182254418,0.154698041977881,0.982324095724891,-3.83017927279116,-8.11747948829742,-6.53100718046935,-2.82074528696681,-0.041500684924813,-0.463136173887264,-0.520071102411436,-3.18443419178128,1.61422154288037,1.17932754711477,2.15221280704468
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.31483422063046,2.73717988632104,2.42935800100238,2.60994737548631,3.38407809933472,2.49652879315188,1.9941808493012,2.47359815449045,1.91907263610851,1.75123905880616,-1.10275188309046,3.65564191030398,2.42807330466898,2.61548743021307
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.84551875852116,4.1624416292779,4.5152295667099,4.82462314269537,2.89947905006057,-0.876851359704049,-0.778430463054142,3.32389447576097,4.46231108475481,0.761514047265601,0.333294350628378,1.34609377243118,4.22915568897117,2.08486986327134
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74,74.189,74.366,74.562,74.789,75.011,75.215,75.502,75.774,76.044,75.184,74.256,74.215,..
Jordan,JOR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.117,72.26,72.399,72.565,72.796,73.03,73.222,73.46,73.677,73.894,72.987,72.128,72.12,..
Jordan,JOR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.128,76.378,76.605,76.839,77.061,77.268,77.485,77.831,78.172,78.506,77.772,76.773,76.675,..
Jordan,JOR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,23.887,23.941,24.615,27.353,27.9,27.495,..
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.5,12.9,12.2,12.6,11.9,13.075,15.275,18.12,18.257,16.801,19.213,19.837,18.2,17.944
Jordan,JOR,Control of Corruption: Estimate,CC.EST,0.0383146591484547,0.0994421243667603,0.0705865696072578,0.0657075643539429,0.135080352425575,0.244334056973457,0.25069397687912,0.22717559337616,0.124165490269661,0.0804593861103058,0.0390526093542576,0.0265788305550814,0.0730289965867996,0.0886586904525757
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.6,99.5,99.7,99.8,99.9,100,100,99.9,99.9,99.9,99.9,100,..
Jordan,JOR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,28.234611765928,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,64.0388292692852,66.178311523623,68.3241321250131,70.4759772440932,72.6332166995111,74.8107344590918,76.9894906737603,79.1695333013163,81.3508129682009,83.5332541068276,85.7168391097819,85.7129216575576,85.7091310193345,..
Jordan,JOR,"Population ages 65 and above, total",SP.POP.65UP.TO,237546,247479,255354,263929,275841,295973,317957,334551,352968,373605,394798,415118,433202,450978
Jordan,JOR,Population growth (annual %),SP.POP.GROW,2.19915131357546,2.54581045628308,1.42278781713891,6.48192864156847,11.7940156559538,9.21991788769051,4.83585013508326,2.48500934190509,2.36510265786667,2.25750975365016,2.12736281777905,1.98907685592122,1.22663656612596,0.452488759778546
Jordan,JOR,Population density (people per sq. km of land area),EN.POP.DNST,78.0722910565443,80.0853795899977,81.2329691371931,86.6728317188556,97.5222572651498,106.941270556432,112.239873845461,115.063989637306,117.817808064879,120.488805549925,123.079498614771,125.552154424849,..,..
Jordan,JOR,"Population, total",SP.POP.TOTL,6931258,7109980,7211863,7694814,8658026,9494246,9964656,10215381,10459865,10698683,10928721,11148278,11285869,11337052
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.088,87.172,88.185,89.125,90,90.256,90.506,90.747,90.979,91.203,91.418,91.626,91.827,92.02
Jordan,JOR,Rural population (% of total population),SP.RUR.TOTL.ZS,13.912,12.828,11.815,10.875,10,9.744,9.494,9.253,9.021,8.797,8.58199999999999,8.374,8.173,7.98
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,148047348240.643,192626464617.071,207998568865.789,236634603409.089,221415613595.469,184388404706.042,137278320084.171,166805788827.233,179339977690.485,181667184854.501,171082365861.423,197112255360.612,225496328925.494,261421121085.572
Kazakhstan,KAZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.74,2.6,3.04,2.66,2.97,3.04,3.42,3.05,2.82,2.79,3.75,3.92,..,..
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,9070.48825285747,11633.9985836418,12386.6992652963,13890.6339694612,12807.2630452048,10510.7703240885,7714.84184376024,9247.58067886159,9812.62543137393,9812.59552626324,9121.63640904156,10270.8873391027,11484.4168149009,13136.6229097144
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.79422511419499,5.87350766292121,3.33405606579645,4.48511703230308,2.67672092960876,-0.268267117061384,-0.327514634284228,2.69343213630073,2.74053637300669,3.16101154086459,-3.75798345050126,1.93213881026735,0.868329715100032,3.69941499991806
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.30000000329814,7.40000000144188,4.79999999528297,5.99999999671084,4.20000000566705,1.20000000053288,1.09999999910173,4.10000000257358,4.09999999309841,4.50000000091883,-2.49999999628,4.29999999729456,3.19999999970734,5.09999999973641
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.40046356341398,8.452904661768,5.19568369035072,5.94283871648418,6.84944977003349,6.67828585615244,14.3610942386247,7.44266321306792,6.16366247577751,5.33356098916669,6.71815454861464,8.04147134028396,15.0278644440851,14.7249900200331
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.45,68.69,69.52,70.62,71.44,71.97,72.41,72.95,73.15,73.18,71.37,70.23,74.44,..
Kazakhstan,KAZ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.55,63.85,64.74,65.91,66.9,67.49,67.99,68.72,68.84,68.82,67.09,66.33,70.26,..
Kazakhstan,KAZ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.41,73.57,74.29,75.23,75.82,76.26,76.61,76.92,77.19,77.3,75.53,74.03,78.41,..
Kazakhstan,KAZ,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.33,4.08,3.92,3.71,..,..,..,3.49,..,..,..,..,..,..
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.77,5.39,5.29,5.2,5.06,4.93,4.96,4.9,4.85,4.8,4.89,5.556,4.86,4.847
Kazakhstan,KAZ,Control of Corruption: Estimate,CC.EST,-1.00106000900269,-0.996684908866882,-0.921265780925751,-0.931235909461975,-0.825699031352997,-0.871615648269653,-0.832159817218781,-0.839968383312225,-0.492212444543839,-0.286037147045135,-0.378142863512039,-0.259969383478165,-0.185685604810715,-0.26659306883812
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.8,100,100,100,100,100,100,100,100,100,100,100,..
Kazakhstan,KAZ,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,28.9498650508237,..,..,..,1.08672553333163,28.6769633035275,..,31.5214073353906,..,..,..,..,..,..
Kazakhstan,KAZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,77.8813257525504,79.5582691697699,81.2478313374249,82.9074979790564,84.4887087164124,86.0814541393425,87.6854187180022,89.3004210400231,89.3098182316854,89.3212635358499,89.3346437095975,89.3499692261019,..,..
Kazakhstan,KAZ,"Population ages 65 and above, total",SP.POP.65UP.TO,1109270,1104145,1117042,1144912,1182395,1226328,1272205,1319081,1368851,1421810,1471205,1525657,1579277,1630073
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.41327147745347,1.43151244887822,1.40867688701824,1.43944535624798,1.47267087305755,1.46148468519161,1.42204614032925,1.36038126908993,1.31452298457883,1.28960848954226,1.29863532544565,2.29640758923114,2.28528529025291,1.34158039345206
Kazakhstan,KAZ,Population density (people per sq. km of land area),EN.POP.DNST,6.04580953439271,6.13297847909027,6.2199837018928,6.31016446271808,6.40378004963514,6.49805756195133,6.59112308775049,6.68140015557284,6.76980849724043,6.85767789013594,6.94731488683928,7.10869948512798,..,..
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,16321872,16557202,16792090,17035551,17288285,17542806,17794055,18037776,18276452,18513673,18755666,19191356,19634983,19900177
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.827,56.9,56.973,57.046,57.118,57.191,57.264,57.336,57.428,57.54,57.671,57.821,57.99,58.179
Kazakhstan,KAZ,Rural population (% of total population),SP.RUR.TOTL.ZS,43.173,43.1,43.027,42.954,42.882,42.809,42.736,42.664,42.572,42.46,42.329,42.179,42.01,41.821
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,45405615063.7551,46869473150.61,56396704671.5777,61671440407.8387,68285796514.2896,70120446896.8359,74815144163.8931,82036510877.2599,92202979985.2863,100378436207.371,100657505750.545,109703658904.994,113419826113.903,107440575838.048
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.38849831,5.20212841,5.0180583,4.93100405,4.91267347,4.76439571,4.75429106,3.98597503,4.09903383,4.36874676,4.47622252,4.54763126,..,..
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1093.63962367926,1099.31546497439,1289.78079149822,1376.82920465019,1489.91972057277,1496.65357260021,1562.07661862777,1675.98842173012,1845.7834137515,1970.08007048615,1936.25075454374,2069.66112881918,2099.29856841025,1949.89896909713
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.05639090011911,2.36641973489743,1.96040098727816,1.32629250659764,2.63818992950348,2.68331742509996,1.94366814420279,1.60314661619574,3.52208443515578,3.05495784951917,-2.25697950274444,5.52043630422037,2.86357121077884,3.372619514045
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.05847360290906,5.1211061197056,4.56867961444982,3.7978483925754,5.02011100232484,4.96772112759767,4.21351706814744,3.83795817364721,5.64794640709219,5.11415885767801,-0.272766327438816,7.59048947333467,4.8466348557707,5.42581615130304
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.96138889115385,14.0224913014704,9.37777003547598,5.71749357037733,6.87815499275949,6.58215429284779,6.29724953814625,8.00564967709945,4.6898064677633,5.23963795764792,5.40516207933392,6.10793603659176,7.65986268272224,7.67139634029402
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.649,61.046,61.115,61.389,61.816,61.892,62.163,62.481,62.676,62.943,62.675,61.427,62.055,..
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,58.902,59.095,59.169,59.576,59.689,59.693,60.149,60.093,60.288,60.678,60.372,58.935,59.579,..
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,62.376,63.001,63.069,63.194,63.979,64.145,64.204,64.961,65.158,65.275,65.062,64.09,64.686,..
Kenya,KEN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,7.819,..,..,12.332,..,8.619,..,..
Kenya,KEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.793,2.706,2.686,2.764,2.768,2.763,2.757,3.54,4.284,5.014,5.621,5.693,5.805,5.682
Kenya,KEN,Control of Corruption: Estimate,CC.EST,-0.911055028438568,-0.96374249458313,-1.09887766838074,-1.03619039058685,-0.93937611579895,-1.03123271465302,-0.914170920848846,-0.974906325340271,-0.863009214401245,-0.806061267852783,-0.87534761428833,-0.734718978404999,-0.759503602981567,-0.770913004875183
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.2,36.2,38.1,40.1,36,41.6,53.1,55.8,61.2,69.7,71.5,76.5,76,..
Kenya,KEN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,1.18825729022986,..,..,..,..,..,..,..,..
Kenya,KEN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Population ages 65 and above, total",SP.POP.65UP.TO,875352,925425,983198,1044779,1111591,1172490,1226754,1284915,1347669,1405143,1457202,1507358,1552235,1601896
Kenya,KEN,Population growth (annual %),SP.POP.GROW,2.8175240671163,2.65543505812038,2.52595644302294,2.40993136403743,2.2941780158286,2.20032211952888,2.20214556198549,2.17570842690355,2.03273400450275,1.97845694844255,2.00970011079671,1.94276128252757,1.90951031059953,1.96674157342146
Kenya,KEN,Population density (people per sq. km of land area),EN.POP.DNST,72.9484748919422,74.9115226482061,76.8278560635345,78.7018448887796,80.5282759953614,82.3197947780862,84.1527040798398,86.0036845064483,87.769800049197,89.5235794356397,91.3409354464631,93.1328214499069,..,..
Kenya,KEN,"Population, total",SP.POP.TOTL,41517895,42635144,43725806,44792368,45831863,46851488,47894670,48948137,49953304,50951450,51985780,53005614,54027487,55100586
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.571,23.969,24.376,24.794,25.221,25.658,26.105,26.562,27.03,27.507,27.995,28.493,29.002,29.52
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,76.429,76.031,75.624,75.206,74.779,74.342,73.895,73.438,72.97,72.493,72.005,71.507,70.998,70.48
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,165113529.310862,195984787.454498,207081997.22303,201768028.55259,200114840.67884,191572320.429122,206658568.822507,223029864.54193,233859230.192198,216891541.021351,222973879.711097,289207526.306617,270520731.599041,279034355.108421
Kiribati,KIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.34,8.67,8.69,9.53,10.09,8.11,10.47,11.46,12.97,12.59,16.99,14.81,..,..
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1528.89975749675,1783.77176374565,1855.27421404281,1780.65702846669,1740.35605234457,1641.48097739743,1743.76286839846,1852.99234427752,1912.7868264794,1745.7324153971,1763.15507074083,2244.11073068747,2061.39304132408,2089.91016071918
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.849491331325808,1.76753196976915,4.19687968851949,5.7689885514306,-0.18703316592331,9.79638201592196,5.59036070516274,1.95542501161682,1.81823009902575,1.66481071743121,-2.38679824665448,6.67591551037347,1.99143546808081,2.50251175630348
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.0204081632653,3.53535353535352,5.85365853658537,7.37327188940091,1.28755364806867,11.4406779661017,7.22433460076046,3.54609929078013,3.42465753424656,3.31125827814569,-0.641025641025635,8.70967741935485,3.85756676557864,4.28571428571429
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.89955040651658,1.4974097987596,-3.04586292775563,-1.48805908468096,2.1039852092504,0.572015743634246,1.9173109023338,0.355520888546828,0.564030491493476,-1.81307995302947,2.5532455441463,2.05361676773907,..,..
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.016,65.19,65.378,65.588,65.815,66.059,66.332,66.597,66.855,67.15,67.266,67.417,67.661,..
Kiribati,KIR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.243,63.413,63.607,63.816,64.044,64.285,64.514,64.735,64.97,65.295,65.348,65.504,65.731,..
Kiribati,KIR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.625,66.793,66.966,67.17,67.387,67.626,67.938,68.243,68.521,68.782,68.948,69.096,69.386,..
Kiribati,KIR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,2.218,..,..,..,..,2.802,..,..,..
Kiribati,KIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Control of Corruption: Estimate,CC.EST,-0.0656659156084061,0.115431219339371,0.0232411809265614,-0.0257923621684313,0.289764940738678,0.246812596917152,0.290251106023788,0.414229869842529,0.348575413227081,0.368371486663818,0.467278957366943,0.28206479549408,0.236451625823975,0.411750495433807
Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,63.2,74.9,76.7,78.8,83.4,90.6,92.6,85.7,87.5,89.3,91,92.8,94.4,..
Kiribati,KIR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,43.0995559619666,..,..,..,..
Kiribati,KIR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,11.7664546917612,11.9824096747831,12.2004627076224,12.4201046827376,12.6417206749125,12.865180559568,13.0885035750262,13.3111074703606,13.5331984883682,13.7547205399055,13.9753467093976,14.1951515454267,14.4140746669502,..
Kiribati,KIR,"Population ages 65 and above, total",SP.POP.65UP.TO,3644,3693,3726,3775,3850,3950,4074,4214,4357,4503,4661,4824,5001,5210
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.86835722052213,1.72220205807577,1.57753769269312,1.50539234360214,1.46654343733585,1.48648352823644,1.53561388437723,1.54812092405828,1.56542354171621,1.60651238884126,1.77265475198411,1.88854075847608,1.81315663594675,1.72470818693557
Kiribati,KIR,Population density (people per sq. km of land area),EN.POP.DNST,133.327160493827,135.643209876543,137.8,139.89012345679,141.956790123457,144.082716049383,146.312345679012,148.595061728395,150.93950617284,153.383950617284,156.127160493827,159.103703703704,..,..
Kiribati,KIR,"Population, total",SP.POP.TOTL,107995,109871,111618,113311,114985,116707,118513,120362,122261,124241,126463,128874,131232,133515
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.39,48.235,49.082,49.927,50.773,51.619,52.45,53.262,54.057,54.835,55.594,56.335,57.058,57.762
Kiribati,KIR,Rural population (% of total population),SP.RUR.TOTL.ZS,52.61,51.765,50.918,50.073,49.227,48.381,47.55,46.738,45.943,45.165,44.406,43.665,42.942,42.238
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.419,70.978,71.626,72.319,72.942,72.784,72.805,72.978,73.031,73.198,73.274,73.284,73.578,..
