Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Fragile and conflict affected situations,FCS,63.1747354289717,63.515116957612,63.8935088316281,64.226865103263,64.4938059010748,64.0472891323294,63.5917608872483,64.1188436744275,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Heavily indebted poor countries (HIPC),HPC,63.6386672772648,64.2490089798582,64.6444946716711,65.1210692416102,65.5502310085652,65.0434797953821,64.6772100830396,65.1996795260651,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,High income,HIC,82.4457407082381,82.6396998123272,82.7019948845243,82.8041801385693,83.0380333981156,82.1660939035753,81.7723440215323,82.4354947175251,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,IBRD only,IBD,75.7284080204408,76.0225687631755,76.2870223689169,76.5386004662979,76.7314954787155,76.1326723606191,74.8578819112349,75.5641237370072,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,IDA & IBRD total,IBT,72.9489542745355,73.2476591290598,73.5264699382735,73.7690785092658,73.9767757081048,73.395063340744,72.3485080094784,73.0157153527658,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,IDA blend,IDB,62.0132846977366,62.12662286522,62.551813927584,62.7209033113047,62.921453053157,62.7722419720463,62.4345146256622,63.0021107732795,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,IDA only,IDX,66.2243297932359,66.7782892959639,67.1938425203167,67.5902023389682,68.0248951340772,67.4704398097596,67.1679415857136,67.9097706071913,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,IDA total,IDA,64.8284042417827,65.2384870933062,65.6595063546985,65.9828942826466,66.3429052740294,65.924117902692,65.6117721819941,66.2975338801586,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Late-demographic dividend,LTE,79.1749846739898,79.4615642773146,79.7012065661061,79.9607358306269,80.1480309544762,79.9899716999513,79.5439792068599,80.2033348790335,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Latin America & Caribbean,LCN,77.716388906227,77.7667162763123,77.8311356725554,77.9754046049822,78.1753096310993,76.5963131083609,75.7006440475312,76.9303649828093,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Latin America & Caribbean (excluding high income),LAC,77.5188364136865,77.5895219152294,77.6934387049483,77.8376911528529,78.0487616715669,76.3643371379894,75.4387418058245,76.7420485862062,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Latin America & Caribbean (IDA & IBRD),TLA,77.6337336218994,77.6831699325618,77.7588601516787,77.9037600314016,78.1151509964335,76.4981438346468,75.6395615251638,76.8288166165784,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Least developed countries: UN classification,LDC,65.6711157716246,66.2445109817941,66.6307354688097,67.0697579026527,67.4954540899862,66.9596472617239,66.6224955114607,67.3894936358626,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Low & middle income,LMY,72.7274841839354,73.0285966281907,73.3110074519881,73.5602163017642,73.7665356855976,73.2266820771143,72.2048235184431,72.8031284268149,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Low income,LIC,63.9142824600275,64.4997651560028,64.9566969676114,65.4360568599751,65.8182192951723,65.3677817543619,65.0392368353743,65.5602578485325,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Lower middle income,LMC,69.4526949044928,69.7970647489843,70.1371970868896,70.3685938266705,70.6156239259828,70.2005814910849,68.4977865274211,69.1739748688504,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Middle East & North Africa,MEA,75.1422697461675,75.5621963324125,76.0860390277461,76.1942839951013,76.2464016210705,75.3216817035146,75.0848683994328,75.5164789063311,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Middle East & North Africa (excluding high income),MNA,74.462016609463,74.9161431030816,75.4877692385437,75.5914158320651,75.6475984294132,74.7328586137138,74.4250229393958,74.8163689566139,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Middle East & North Africa (IDA & IBRD),TMN,74.4390402856514,74.8955393093402,75.4708686264649,75.5732306765435,75.6275631401302,74.7095540396599,74.4067666620801,74.8026017921038,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Middle income,MIC,73.6869179071137,73.9703564865139,74.2473486990434,74.4852197118796,74.6871309697459,74.1530804042441,73.0645541033604,73.6889826501772,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,North America,NAC,81.4694176997658,81.3945503686388,81.3951392537478,81.4840734841304,81.7051153965213,80.3165294925124,79.7866169071703,80.5531469167115,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,OECD members,OED,82.5473100053052,82.6770125762811,82.669501341939,82.75458177135,82.9783819353123,81.8680499114006,81.7015519298761,82.4092425777779,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Other small states,OSS,74.6883492371363,75.0551341956775,75.4808440156297,75.6345261973865,75.8675530197632,75.7238950781155,74.8828022456099,75.3361642176335,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Pacific island small states,PSS,70.7023509791534,70.8942430013028,71.17832724888,71.2616234290291,71.3253170902613,71.3734081063622,71.2000860291351,71.8506803310539,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Post-demographic dividend,PST,83.1181548987002,83.287612535342,83.2960993513902,83.3822606927009,83.6151518811498,82.8441780629521,82.5985421081084,82.8902519512098,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Pre-demographic dividend,PRE,60.7279299686621,61.162845242452,61.6519296374509,62.035157044396,62.4316538057646,62.0485411780699,61.7340657266934,62.3412257098832,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Small states,SST,74.2247824419274,74.566517617825,74.9422958000612,75.1140324448761,75.209868018173,75.1407035637479,74.2053007660009,74.6997877298593,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,South Asia,SAS,70.8271815187454,71.2502493731573,71.6446702064759,71.9158167502495,72.2004589104808,71.6133038196459,69.4320706489244,70.0557324026669,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,South Asia (IDA & IBRD),TSA,70.8271815187454,71.2502493731573,71.6446702064759,71.9158167502495,72.2004589104808,71.6133038196459,69.4320706489244,70.0557324026669,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Sub-Saharan Africa,SSF,61.3688950923149,61.888234052797,62.3068347422116,62.7296620387253,63.1389059508945,62.8303848349573,62.2782295793988,62.7729087225506,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Sub-Saharan Africa (excluding high income),SSA,61.3673703497257,61.8866468795352,62.3054531247154,62.7284331768809,63.1376518555928,62.8288386458038,62.2771739927666,62.7716729594798,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Sub-Saharan Africa (IDA & IBRD),TSS,61.3688950923149,61.888234052797,62.3068347422116,62.7296620387253,63.1389059508945,62.8303848349573,62.2782295793988,62.7729087225506,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Upper middle income,UMC,77.9564836156678,78.2085096346194,78.4503757233729,78.7248823195706,78.9115645174375,78.2884764955721,77.885379420774,78.5077956012419,..
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,World,WLD,74.5727407328517,74.8374842655217,75.0623568152852,75.2712632150792,75.4696190562604,74.8571439247047,73.9345569491332,74.5335277030471,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Africa Eastern and Southern,AFE,59.517464093099,60.0212486659235,60.5358392824653,60.9051856180292,61.2907210048687,60.8174841935841,59.8945091279094,60.362146232913,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Africa Western and Central,AFW,55.2335069473088,55.7171055612091,55.942663783214,56.2718124700128,56.5773921225952,56.1310226277444,55.903419131817,56.5567273374761,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Arab World,ARB,68.8064676834851,68.8646134647447,69.3336597525731,69.6093962051032,69.9069657642315,68.9362228892435,68.8324333178596,69.2570317618992,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Caribbean small states,CSS,68.8686474557813,69.177910167433,69.3736314356137,69.5866271194764,69.3737191347951,69.1489863709495,67.4086383982671,67.926459871503,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Central Europe and the Baltics,CEB,72.9625917558895,73.3110617356724,73.3517948256635,73.3628914039973,73.7044279479034,72.3845741254214,71.1582462118745,73.2082923788518,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Early-demographic dividend,EAR,67.9302472915612,68.2698952789289,68.5867520062649,68.8227265227278,69.0189296487657,67.9416528791533,66.3772958444152,67.2367027313421,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,East Asia & Pacific,EAS,73.2890439440348,73.4479302456699,73.4209155598871,73.8641950883165,74.0865816628524,73.98920133138,73.638871831937,74.2200134208403,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,East Asia & Pacific (excluding high income),EAP,72.5196254402491,72.6809719991773,72.6288528507143,73.1094793982118,73.330165921431,73.200460746774,72.8248512121054,73.5324085412667,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,East Asia & Pacific (IDA & IBRD),TEA,72.5530107209891,72.7149314812254,72.6585373408103,73.1430911282111,73.3626197875685,73.2293684843614,72.8488359782741,73.5632954189876,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Euro area,EMU,78.9353033520189,79.3085194692434,79.3815682078927,79.4982670718248,79.8000236838375,78.9616299402231,79.0283508526873,79.2577518757886,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Europe & Central Asia,ECS,74.0299287588026,74.3725534550593,74.6695943862636,74.8040893677038,75.1028288426676,73.8316402651355,73.6552889707907,74.7960734645677,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Europe & Central Asia (excluding high income),ECA,69.8190399776906,70.0329614591184,70.431248778111,70.6309388224025,70.878011034291,69.2117127980122,69.2690866500877,70.7201129149399,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Europe & Central Asia (IDA & IBRD),TEC,69.0600824477918,69.4032472878417,69.9302676050766,70.1019360842617,70.4350611381517,68.7667443808461,68.3373147515309,70.0522017745205,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,European Union,EUU,77.8275364082164,78.1902182462582,78.258909132863,78.3514668482028,78.6659054050384,77.7331728832109,77.5914466914316,78.1851467079315,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Fragile and conflict affected situations,FCS,58.9517151858427,59.177420085258,59.526565425048,59.8236347881128,60.1420660000699,59.5877211794922,59.0394397115416,59.5838558982226,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Heavily indebted poor countries (HIPC),HPC,59.6232811331448,60.1156477598897,60.4941834042859,60.8193454328776,61.171508576006,60.5506923912996,60.0161208871809,60.5628452633688,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,High income,HIC,76.7039407152852,76.8986279706365,77.0728482888071,77.1805566587683,77.4255063349062,76.3190294567103,76.0147740377251,76.7803225025768,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,IBRD only,IBD,70.7336543980942,70.9776361215575,71.1659407984682,71.4842672524427,71.680592353848,70.8268011858182,69.631856620271,70.4650746326166,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,IDA & IBRD total,IBT,68.2375741119066,68.50223335255,68.7040031428435,69.0044849029311,69.2021892468549,68.415648066088,67.4069736116557,68.1477080020459,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,IDA blend,IDB,58.8199779350323,59.1036571678094,59.316106482402,59.5433356691015,59.8396806767612,59.3650570770315,59.0412909432014,59.6664195320413,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,IDA only,IDX,61.782542107593,62.2517176272975,62.63612064157,63.0338532825077,63.3342539391448,62.8327925430955,62.4170676855609,63.0083200586005,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,IDA total,IDA,60.7796362776882,61.1894939806135,61.5193219425699,61.8625848406275,62.1644145902318,61.6743083011667,61.2911950153777,61.8948300672431,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Late-demographic dividend,LTE,73.0586759572623,73.266451044335,73.3312029685913,73.77774592454,74.0232409624771,73.6678949514656,73.4017054433508,74.1591433334319,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Latin America & Caribbean,LCN,71.5611072034826,71.4621405716253,71.684746624652,71.7798986893433,71.9542848752468,69.6700321211445,68.8040106136205,70.6491269881801,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Latin America & Caribbean (excluding high income),LAC,71.4741235293239,71.4144012704639,71.6341563650007,71.7491756219769,71.919934875767,69.4976567303079,68.5846960898502,70.5488543078417,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Latin America & Caribbean (IDA & IBRD),TLA,71.4625458319867,71.3637610094549,71.600742991402,71.7009995505624,71.8815210063691,69.5517909985997,68.7226452749016,70.5333190291882,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Least developed countries: UN classification,LDC,61.3826268906933,61.8553652506122,62.2521578968494,62.6160478121984,62.8757359595512,62.3859809531658,61.8879660032214,62.5386987739846,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Low & middle income,LMY,68.2247761038965,68.4877636351692,68.6731707222998,68.9815056784259,69.1725168193623,68.4205839815039,67.4079450548065,68.1125684281295,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Low income,LIC,59.5277842023921,59.9783370835827,60.3527794102101,60.6241563701524,61.086942542278,60.6139952110069,60.0508558916715,60.551356540327,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Lower middle income,LMC,65.9105878519603,66.3248659935423,66.6323058064352,66.8809445068442,67.0480666715323,66.419527277552,64.7145443910331,65.3528893932323,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Middle East & North Africa,MEA,70.8328113995866,70.9661631022304,71.3682796440752,71.6424458764646,71.8622692653563,70.8125761574148,70.6397964426998,71.1185227701925,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Middle East & North Africa (excluding high income),MNA,69.6348477604009,69.743159198602,70.2044401192554,70.5138473695015,70.7544342351566,69.7636299624295,69.5314636067275,69.9198549386913,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Middle East & North Africa (IDA & IBRD),TMN,69.604127197848,69.7128123503652,70.1758146030762,70.4915334084817,70.7270346698035,69.7356523541705,69.5130632246939,69.9067212690271,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Middle income,MIC,69.1441577088697,69.4009314373415,69.5802100126562,69.9076947350105,70.0846888773473,69.3176423565817,68.2691440711344,69.0154030561676,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,North America,NAC,76.6556778419578,76.4849927218293,76.4700921996714,76.5677062873414,76.6998824505368,74.7450957395982,74.0978200395673,75.2539631070058,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,OECD members,OED,77.1521214331235,77.2500365534321,77.3079533216035,77.3799247354284,77.5812905348453,76.0904574178018,75.8029380186234,76.9629440080546,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Other small states,OSS,70.1588960800686,70.4654374410254,70.8194564085311,71.1090186639081,71.3322219416802,70.919286329782,70.1609581117454,70.6968186579834,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Pacific island small states,PSS,66.6296026681684,66.9467072440069,67.2381711370442,67.3394473763238,67.4326799482867,67.5219090934546,67.3069486333564,67.7901891025665,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Post-demographic dividend,PST,77.7947147005582,77.9401184612954,78.0180859381803,78.1060977886527,78.3288070512458,77.3043356818783,77.0295621043494,77.5935495156664,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Pre-demographic dividend,PRE,57.5258622387079,57.90489880073,58.2729739001418,58.6963199387726,59.0333212067024,58.4902350604871,58.0659037548608,58.7110315447701,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Small states,SST,69.4981063074461,69.8093635707692,70.1339811308705,70.388924680703,70.52864895733,70.2083139014445,69.3670739460845,69.8937759830053,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,South Asia,SAS,67.5944489238994,68.090015490837,68.4358905811306,68.7059284649452,68.872210235854,68.0443600410197,65.8939763288468,66.4297188128372,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,South Asia (IDA & IBRD),TSA,67.5944489238994,68.090015490837,68.4358905811306,68.7059284649452,68.872210235854,68.0443600410197,65.8939763288468,66.4297188128372,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Sub-Saharan Africa,SSF,57.7664948680143,58.2621843157431,58.6578798194708,59.0109821350343,59.3644173928913,58.9028798104409,58.2643357525098,58.8078496492922,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Sub-Saharan Africa (excluding high income),SSA,57.7652946896961,58.2611809072667,58.6567748681824,59.0100954423378,59.3634484906911,58.9016320417237,58.2631771807149,58.8064908861598,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Sub-Saharan Africa (IDA & IBRD),TSS,57.7664948680143,58.2621843157431,58.6578798194708,59.0109821350343,59.3644173928913,58.9028798104409,58.2643357525098,58.8078496492922,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Upper middle income,UMC,72.4659765895258,72.5822022816081,72.6496976566716,73.0815104955425,73.292470251663,72.4055104257308,72.092026773822,72.9984264676882,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,World,WLD,69.7589484662493,69.9949783354279,70.169217797125,70.4312265859335,70.6226989226259,69.7973017136884,68.8966508012641,69.6031523538479,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Africa Eastern and Southern,AFE,61.8564581403595,62.444050201953,62.9223896233502,63.3658626111831,63.7556779176533,63.313860330682,62.4545896453864,62.8990306485382,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Africa Western and Central,AFW,56.1958723463673,56.5816784850503,56.888445830282,57.1891392680655,57.5557955517512,57.2263727312399,56.9886567820139,57.626176164197,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Arab World,ARB,70.7582222288211,70.9430622781923,71.4295960025113,71.6330166549463,71.8446260250446,70.9233595872331,70.814483021063,71.2272744547437,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Caribbean small states,CSS,71.8831902659277,72.2220822250887,72.4446539898052,72.7112410753584,72.3737406068003,72.3312275141371,70.4817910938051,71.0346770865606,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central Europe and the Baltics,CEB,76.5718777647788,76.9698114171911,76.9283763556248,76.9768226818402,77.2668446661451,76.0823543627006,74.7974010962248,76.7900832133555,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Early-demographic dividend,EAR,69.8712079158622,70.2163878090451,70.5384490311908,70.7948250264641,71.0147388840035,70.0286934138786,68.4660405919992,69.3164374718329,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,EAS,75.9487361156154,76.1378749593036,76.212440060682,76.593958850351,76.7976822848408,76.7597016880244,76.3932950185842,76.902046062456,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (excluding high income),EAP,75.1230351733187,75.3218632190618,75.3859113160495,75.801433724838,76.0020203002054,75.9360246370322,75.5432912976843,76.1785115827895,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (IDA & IBRD),TEA,75.1521464652061,75.3531204811651,75.4157333943935,75.8356932818659,76.0366573507797,75.9688903275997,75.5711934120901,76.210674453839,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Euro area,EMU,81.5187535513769,81.9086902798181,81.8854775039638,82.0045418889234,82.281962811136,81.4934312334359,81.5949469717165,81.7013841071642,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,ECS,77.2288167304908,77.5626794340073,77.7731288262557,77.9065124477291,78.1805069857389,76.9524881251755,76.6664237901787,77.8413187004759,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (excluding high income),ECA,73.3478435346401,73.5601177546349,73.906206920089,74.1037358766071,74.3314248375679,72.6714543269783,72.5931250210647,74.1065139397942,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (IDA & IBRD),TEC,73.1256308117884,73.4417908832798,73.8687404688136,74.0382839699586,74.333622434176,72.6915981615403,72.0127517076026,73.9544949376725,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,European Union,EUU,80.5684394242096,80.9512974807301,80.9282086468659,81.0287289990803,81.3148579639404,80.4508691329259,80.3166132259756,80.8026211073853,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fragile and conflict affected situations,FCS,61.0144636434117,61.2923803606297,61.6570844120365,61.9720515279674,62.2697807430552,61.7624869876376,61.2532657354491,61.7925883005562,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Heavily indebted poor countries (HIPC),HPC,61.6125477293904,62.1619619402239,62.5497604688077,62.9475759474084,63.3380569471644,62.7617201814617,62.3027853999622,62.8432462611607,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,High income,HIC,79.4667073077168,79.6611923316402,79.7827279432975,79.8872244357968,80.1270377077866,79.1332543709208,78.7883989599385,79.5021131471029,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IBRD only,IBD,73.1540007584261,73.4213080439374,73.6432107719087,73.9359811080562,74.1322283571087,73.382338481379,72.1418529500945,72.9350464590903,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA & IBRD total,IBT,70.5236790616851,70.8052133964315,71.0422877811609,71.3213944245514,71.5254383692497,70.8217187712498,69.7899671680861,70.511910539194,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA blend,IDB,60.3574818379658,60.5640802440301,60.8795193391655,61.0824741753045,61.3385640483831,61.0116407687852,60.6795925382356,61.2838224440537,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA only,IDX,63.9578892057894,64.471642932639,64.872728648715,65.277193059858,65.6417933972898,65.1059048304073,64.7477851426933,65.4160744865148,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA total,IDA,62.7517170614137,63.1656533152546,63.5411694581077,63.8811011969586,64.212406439716,63.7482483446558,63.400664245651,64.0489235208186,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Late-demographic dividend,LTE,76.0118482748951,76.256769207447,76.3981391445548,76.7690000221466,76.99116877036,76.7204017296842,76.3678172256091,77.0981546763765,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,LCN,74.6119695820582,74.579229732785,74.7334925844235,74.8514979250988,75.0383482586595,73.0384695124212,72.1484550673245,73.7525685276011,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean (excluding high income),LAC,74.4722652708847,74.4717518016337,74.6428227846937,74.771981077437,74.9619968743059,72.8363033190349,71.907356144081,73.6124458798336,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean (IDA & IBRD),TLA,74.5221420460803,74.4890300491822,74.6563796984316,74.7775148407287,74.9728405763696,72.9299286815939,72.0773193689861,73.6438104178462,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Least developed countries: UN classification,LDC,63.4904325810368,64.0145221546141,64.4095962549102,64.8137975348856,65.1510049897917,64.6297215434214,64.2104904857691,64.9225785824994,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low & middle income,LMY,70.4162036569678,70.6978394514758,70.9271487311159,71.2136725409061,71.4132799918996,70.7470227263572,69.7240843829629,70.3955870414692,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low income,LIC,61.6995184139706,62.2142411499284,62.623713909071,62.9952039179532,63.4239909431004,62.9545325364614,62.4961095080066,63.0113103919239,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lower middle income,LMC,67.6255898011124,68.0092878079906,68.3334812907,68.5763043724071,68.7796405170075,68.2446418156649,66.5328126185319,67.1969794891736,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,MEA,72.8895160840123,73.1525218426913,73.6097428540992,73.8115171255443,73.9591150111936,72.9497683319316,72.745678008424,73.2112632494725,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (excluding high income),MNA,71.9861891242774,72.2564883768439,72.7670011397562,72.9843734174749,73.1439185925959,72.1726969965726,71.8998757257437,72.2970508645214,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (IDA & IBRD),TMN,71.9585514664059,72.2301322796325,72.7432285455686,72.9633890576299,73.1193901266412,72.1463761984205,71.8811305367081,72.2832541162233,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle income,MIC,71.3512267319122,71.621258310903,71.8449111029363,72.1367959054001,72.3264678396864,71.6538984480762,70.5806218182162,71.2879043700612,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,North America,NAC,79.0036582508315,78.8797354245521,78.8724748510911,78.9658408891533,79.1413566322465,77.4627122311888,76.8726582708139,77.8387536959044,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,OECD members,OED,79.7941423491773,79.9068740392267,79.9333351462022,80.0115717465781,80.2235418765656,78.8993835759152,78.6662054863823,79.6307987453617,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Other small states,OSS,72.2915632669388,72.6272199710453,73.0133546433457,73.2401483121548,73.4700633121699,73.1733964395647,72.3668987010047,72.870262555981,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pacific island small states,PSS,68.562208761319,68.8275112368945,69.1188648923584,69.2137482861639,69.2942514087701,69.3649211004034,69.1635941828432,69.734834839395,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Post-demographic dividend,PST,80.3817473499255,80.5391330454269,80.583392604549,80.6701397121385,80.8980437439001,79.9983213884459,79.7379449051126,80.1676151914022,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pre-demographic dividend,PRE,59.1193712621413,59.5239150627753,59.9506113469282,60.3548387754098,60.7216573709725,60.2495318388733,59.87258063232,60.503021172034,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Small states,SST,71.7374274433806,72.0653097209304,72.413998438043,72.6308564795014,72.7506270642623,72.5405980370116,71.6444984379684,72.1645255241764,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia,SAS,69.1437835147163,69.609572441708,69.9792893786272,70.2534786113924,70.4727549740685,69.7483309161325,67.5791290463818,68.1609330214255,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia (IDA & IBRD),TSA,69.1437835147163,69.609572441708,69.9792893786272,70.2534786113924,70.4727549740685,69.7483309161325,67.5791290463818,68.1609330214255,..
